Species,coef,significant,significant2,ci.lower,ci.upper,chg_rad_inc_1SD_clim,variable,month,CP,sp
FRAM_canopy,0.092269017,FALSE,FALSE,-0.126842147,0.311713499,0.010477089,tmp,prev.jun,canopy,FRAM
FRAM_canopy,-0.000662134,FALSE,FALSE,-0.189234803,0.210392713,-7.52E-05,tmp,prev.jul,canopy,FRAM
FRAM_canopy,0.017928742,FALSE,FALSE,-0.1951552,0.228476725,0.002035797,tmp,prev.aug,canopy,FRAM
FRAM_canopy,-0.094379126,FALSE,FALSE,-0.308753484,0.113707317,-0.01071669,tmp,prev.sep,canopy,FRAM
FRAM_canopy,-0.099855499,FALSE,FALSE,-0.320506569,0.127740391,-0.011338529,tmp,prev.oct,canopy,FRAM
FRAM_canopy,-0.035969234,FALSE,FALSE,-0.260915428,0.181666214,-0.004084284,tmp,prev.nov,canopy,FRAM
FRAM_canopy,0.216213083,TRUE,FALSE,0.018230479,0.415748844,0.024550859,tmp,prev.dec,canopy,FRAM
FRAM_canopy,0.128608988,FALSE,FALSE,-0.072924918,0.326193517,0.01460347,tmp,curr.jan,canopy,FRAM
FRAM_canopy,-0.013000489,FALSE,FALSE,-0.238728177,0.192876982,-0.001476197,tmp,curr.feb,canopy,FRAM
FRAM_canopy,0.058983292,FALSE,FALSE,-0.179886664,0.288080206,0.006697516,tmp,curr.mar,canopy,FRAM
FRAM_canopy,-0.022408107,FALSE,FALSE,-0.216823146,0.173205621,-0.002544426,tmp,curr.apr,canopy,FRAM
FRAM_canopy,-0.215347083,FALSE,FALSE,-0.40207065,0.013955038,-0.024452526,tmp,curr.may,canopy,FRAM
FRAM_canopy,-0.04141982,FALSE,FALSE,-0.244186665,0.166793692,-0.004703195,tmp,curr.jun,canopy,FRAM
FRAM_canopy,0.049606334,FALSE,FALSE,-0.194740969,0.308203283,0.005632768,tmp,curr.jul,canopy,FRAM
FRAM_canopy,-0.118949198,FALSE,FALSE,-0.298410014,0.080924336,-0.013506607,tmp,curr.aug,canopy,FRAM
FRAM_canopy,0.010545197,FALSE,FALSE,-0.188083703,0.202984473,0.001197401,tmx,prev.apr,canopy,FRAM
FRAM_canopy,0.117012139,FALSE,FALSE,-0.064033528,0.291363848,0.013286655,tmx,prev.may,canopy,FRAM
FRAM_canopy,0.047532754,FALSE,FALSE,-0.154757102,0.264151209,0.005397314,tmx,prev.jun,canopy,FRAM
FRAM_canopy,-0.004184828,FALSE,FALSE,-0.19023136,0.170063616,-0.000475185,tmx,prev.jul,canopy,FRAM
FRAM_canopy,0.05113664,FALSE,FALSE,-0.155518682,0.247323511,0.005806533,tmx,prev.aug,canopy,FRAM
FRAM_canopy,-0.066995308,FALSE,FALSE,-0.283731182,0.132169445,-0.007607275,tmx,prev.sep,canopy,FRAM
FRAM_canopy,-0.161121677,FALSE,FALSE,-0.390861095,0.068331242,-0.018295265,tmx,prev.oct,canopy,FRAM
FRAM_canopy,-0.044211041,FALSE,FALSE,-0.283956199,0.177537615,-0.005020136,tmx,prev.nov,canopy,FRAM
FRAM_canopy,0.190830678,FALSE,FALSE,-0.032109403,0.372360695,0.021668703,tmx,prev.dec,canopy,FRAM
FRAM_canopy,0.125788323,FALSE,FALSE,-0.082465907,0.322140543,0.014283185,tmx,curr.jan,canopy,FRAM
FRAM_canopy,-0.053888067,FALSE,FALSE,-0.276724761,0.155939462,-0.006118956,tmx,curr.feb,canopy,FRAM
FRAM_canopy,0.041190967,FALSE,FALSE,-0.209302603,0.254171475,0.004677208,tmx,curr.mar,canopy,FRAM
FRAM_canopy,0.003716244,FALSE,FALSE,-0.179596675,0.198179472,0.000421977,tmx,curr.apr,canopy,FRAM
FRAM_canopy,-0.23581518,FALSE,FALSE,-0.438619914,0.007150526,-0.026776665,tmx,curr.may,canopy,FRAM
FRAM_canopy,-0.106568688,FALSE,FALSE,-0.295595709,0.10672117,-0.012100807,tmx,curr.jun,canopy,FRAM
FRAM_canopy,0.021067946,FALSE,FALSE,-0.229488447,0.259772265,0.002392252,tmx,curr.jul,canopy,FRAM
FRAM_canopy,-0.115136765,FALSE,FALSE,-0.311991611,0.080388413,-0.013073707,tmx,curr.aug,canopy,FRAM
FRAM_canopy,-0.03046859,FALSE,FALSE,-0.223842078,0.170987015,-0.003459689,vap,prev.apr,canopy,FRAM
FRAM_canopy,0.018248979,FALSE,FALSE,-0.14553343,0.172529575,0.00207216,vap,prev.may,canopy,FRAM
FRAM_canopy,0.058701307,FALSE,FALSE,-0.126837983,0.245595344,0.006665496,vap,prev.jun,canopy,FRAM
FRAM_canopy,-0.003381337,FALSE,FALSE,-0.312820093,0.263269456,-0.000383949,vap,prev.jul,canopy,FRAM
FRAM_canopy,-0.026661517,FALSE,FALSE,-0.296028618,0.266461005,-0.003027398,vap,prev.aug,canopy,FRAM
FRAM_canopy,-0.07675723,FALSE,FALSE,-0.308540239,0.165055556,-0.008715735,vap,prev.sep,canopy,FRAM
FRAM_canopy,-0.020502512,FALSE,FALSE,-0.272057328,0.199527723,-0.002328047,vap,prev.oct,canopy,FRAM
FRAM_canopy,0.126937385,FALSE,FALSE,-0.077571266,0.323723001,0.01441366,vap,prev.nov,canopy,FRAM
FRAM_canopy,0.222232199,FALSE,FALSE,-0.001413462,0.398056486,0.025234326,vap,prev.dec,canopy,FRAM
FRAM_canopy,0.097090483,FALSE,FALSE,-0.092860973,0.261788971,0.011024563,vap,curr.jan,canopy,FRAM
FRAM_canopy,0.065153342,FALSE,FALSE,-0.122027319,0.260855134,0.007398121,vap,curr.feb,canopy,FRAM
FRAM_canopy,0.125058803,FALSE,FALSE,-0.127824376,0.366382312,0.014200348,vap,curr.mar,canopy,FRAM
FRAM_canopy,-0.04044729,FALSE,FALSE,-0.276947715,0.218159659,-0.004592764,vap,curr.apr,canopy,FRAM
FRAM_canopy,-0.246558689,TRUE,FALSE,-0.429230592,-0.012429749,-0.027996584,vap,curr.may,canopy,FRAM
FRAM_canopy,0.088369867,FALSE,FALSE,-0.146846827,0.303543474,0.010034343,vap,curr.jun,canopy,FRAM
FRAM_canopy,0.183385492,FALSE,FALSE,-0.029530684,0.376967647,0.020823307,vap,curr.jul,canopy,FRAM
FRAM_canopy,-0.027692511,FALSE,FALSE,-0.262688576,0.203574937,-0.003144467,vap,curr.aug,canopy,FRAM
FRAM_canopy,0.033492805,FALSE,FALSE,-0.195155749,0.254868595,0.003803087,wet,prev.apr,canopy,FRAM
FRAM_canopy,-0.01514641,FALSE,FALSE,-0.236013738,0.183879268,-0.001719865,wet,prev.may,canopy,FRAM
FRAM_canopy,-0.005534722,FALSE,FALSE,-0.229084933,0.213003001,-0.000628464,wet,prev.jun,canopy,FRAM
FRAM_canopy,0.029766651,FALSE,FALSE,-0.196749149,0.234356953,0.003379984,wet,prev.jul,canopy,FRAM
FRAM_canopy,-0.084926734,FALSE,FALSE,-0.284586124,0.128391538,-0.009643377,wet,prev.aug,canopy,FRAM
FRAM_canopy,0.078121183,FALSE,FALSE,-0.09405599,0.243353392,0.008870611,wet,prev.sep,canopy,FRAM
FRAM_canopy,0.008786504,FALSE,FALSE,-0.246173294,0.257755152,0.000997702,wet,prev.oct,canopy,FRAM
FRAM_canopy,0.050055429,FALSE,FALSE,-0.154587319,0.259518368,0.005683762,wet,prev.nov,canopy,FRAM
FRAM_canopy,-0.038266367,FALSE,FALSE,-0.253546558,0.193113224,-0.004345122,wet,prev.dec,canopy,FRAM
FRAM_canopy,-0.222117883,TRUE,FALSE,-0.399637646,-0.036611318,-0.025221346,wet,curr.jan,canopy,FRAM
FRAM_canopy,0.073220467,FALSE,FALSE,-0.117573925,0.275338154,0.008314138,wet,curr.feb,canopy,FRAM
FRAM_canopy,0.099444889,FALSE,FALSE,-0.085002544,0.273277651,0.011291905,wet,curr.mar,canopy,FRAM
FRAM_canopy,-0.029626723,FALSE,FALSE,-0.238049465,0.170020134,-0.003364096,wet,curr.apr,canopy,FRAM
FRAM_canopy,0.257608352,TRUE,FALSE,0.000712385,0.441962119,0.029251266,wet,curr.may,canopy,FRAM
FRAM_canopy,0.128237119,FALSE,FALSE,-0.054268136,0.289003602,0.014561244,wet,curr.jun,canopy,FRAM
FRAM_canopy,0.02672441,FALSE,FALSE,-0.209534086,0.254714181,0.00303454,wet,curr.jul,canopy,FRAM
FRAM_canopy,0.172834073,FALSE,FALSE,-0.037586938,0.354344836,0.0196252,wet,curr.aug,canopy,FRAM
FRAM_canopy,-0.027767293,FALSE,FALSE,-0.259574384,0.208555359,-0.003152959,PETminusPRE,prev.apr,canopy,FRAM
FRAM_canopy,0.057806958,FALSE,FALSE,-0.146935915,0.253882016,0.006563944,PETminusPRE,prev.may,canopy,FRAM
FRAM_canopy,-0.03414911,FALSE,FALSE,-0.243267765,0.195667688,-0.00387761,PETminusPRE,prev.jun,canopy,FRAM
FRAM_canopy,-0.041705145,FALSE,FALSE,-0.262553773,0.163088568,-0.004735593,PETminusPRE,prev.jul,canopy,FRAM
FRAM_canopy,0.043460431,FALSE,FALSE,-0.19390215,0.270101081,0.004934905,PETminusPRE,prev.aug,canopy,FRAM
FRAM_canopy,-0.102644688,FALSE,FALSE,-0.263281428,0.053667412,-0.01165524,PETminusPRE,prev.sep,canopy,FRAM
FRAM_canopy,0.028855312,FALSE,FALSE,-0.238530323,0.289921519,0.003276502,PETminusPRE,prev.oct,canopy,FRAM
FRAM_canopy,-0.130469796,FALSE,FALSE,-0.336434893,0.084073622,-0.014814763,PETminusPRE,prev.nov,canopy,FRAM
FRAM_canopy,0.012852091,FALSE,FALSE,-0.200800854,0.238871933,0.001459347,PETminusPRE,prev.dec,canopy,FRAM
FRAM_canopy,0.213123836,TRUE,FALSE,0.039479565,0.382511961,0.024200077,PETminusPRE,curr.jan,canopy,FRAM
FRAM_canopy,-0.057983523,FALSE,FALSE,-0.265604043,0.155528517,-0.006583993,PETminusPRE,curr.feb,canopy,FRAM
FRAM_canopy,-0.084385059,FALSE,FALSE,-0.266666164,0.093220479,-0.00958187,PETminusPRE,curr.mar,canopy,FRAM
FRAM_canopy,0.002261759,FALSE,FALSE,-0.184324984,0.197212224,0.000256821,PETminusPRE,curr.apr,canopy,FRAM
FRAM_canopy,-0.224253923,FALSE,FALSE,-0.423390618,0.015845681,-0.025463892,PETminusPRE,curr.may,canopy,FRAM
FRAM_canopy,-0.167781847,FALSE,FALSE,-0.326170362,0.020106608,-0.019051523,PETminusPRE,curr.jun,canopy,FRAM
FRAM_canopy,-0.041724605,FALSE,FALSE,-0.267366633,0.184804639,-0.004737803,PETminusPRE,curr.jul,canopy,FRAM
FRAM_canopy,-0.188263555,FALSE,FALSE,-0.370503128,0.035422933,-0.021377208,PETminusPRE,curr.aug,canopy,FRAM
FRAM_subcanopy,-0.038926263,FALSE,FALSE,-0.304820689,0.207018926,-0.003490884,cld,prev.apr,subcanopy,FRAM
FRAM_subcanopy,-0.307470656,TRUE,TRUE,-0.469000999,-0.135311142,-0.027573789,cld,prev.may,subcanopy,FRAM
FRAM_subcanopy,-0.159460273,FALSE,FALSE,-0.367976052,0.0755396,-0.014300304,cld,prev.jun,subcanopy,FRAM
FRAM_subcanopy,-0.166794164,FALSE,FALSE,-0.343788448,0.016529016,-0.014958003,cld,prev.jul,subcanopy,FRAM
FRAM_subcanopy,0.001587776,FALSE,FALSE,-0.200056249,0.172528913,0.000142391,cld,prev.aug,subcanopy,FRAM
FRAM_subcanopy,-0.044103811,FALSE,FALSE,-0.257467996,0.143037081,-0.003955204,cld,prev.sep,subcanopy,FRAM
FRAM_subcanopy,0.228012473,TRUE,FALSE,0.017289238,0.420936368,0.020448025,cld,prev.oct,subcanopy,FRAM
FRAM_subcanopy,0.026450477,FALSE,FALSE,-0.189144198,0.228522548,0.002372063,cld,prev.nov,subcanopy,FRAM
FRAM_subcanopy,-0.156157352,FALSE,FALSE,-0.349532963,0.032488389,-0.0140041,cld,prev.dec,subcanopy,FRAM
FRAM_subcanopy,-0.004699703,FALSE,FALSE,-0.197121967,0.195350126,-0.000421467,cld,curr.jan,subcanopy,FRAM
FRAM_subcanopy,0.109251949,FALSE,FALSE,-0.087604255,0.293443089,0.009797651,cld,curr.feb,subcanopy,FRAM
FRAM_subcanopy,0.057940934,FALSE,FALSE,-0.171978058,0.289177366,0.005196109,cld,curr.mar,subcanopy,FRAM
FRAM_subcanopy,-0.027171871,FALSE,FALSE,-0.255244038,0.217311576,-0.002436757,cld,curr.apr,subcanopy,FRAM
FRAM_subcanopy,0.221774032,FALSE,FALSE,-0.020832594,0.433394998,0.019888565,cld,curr.may,subcanopy,FRAM
FRAM_subcanopy,-5.74E-05,FALSE,FALSE,-0.224977069,0.214555829,-5.15E-06,cld,curr.jun,subcanopy,FRAM
FRAM_subcanopy,0.10010831,FALSE,FALSE,-0.128078363,0.294753943,0.008977655,cld,curr.jul,subcanopy,FRAM
FRAM_subcanopy,-0.078126294,FALSE,FALSE,-0.288783169,0.122879273,-0.00700632,cld,curr.aug,subcanopy,FRAM
FRAM_subcanopy,-0.026415215,FALSE,FALSE,-0.266904469,0.193358257,-0.002368901,dtr,prev.apr,subcanopy,FRAM
FRAM_subcanopy,0.259545521,TRUE,FALSE,0.038385944,0.458508123,0.023275891,dtr,prev.may,subcanopy,FRAM
FRAM_subcanopy,-0.006135813,FALSE,FALSE,-0.252130475,0.235781496,-0.000550256,dtr,prev.jun,subcanopy,FRAM
FRAM_subcanopy,0.020822714,FALSE,FALSE,-0.193259682,0.220546084,0.001867369,dtr,prev.jul,subcanopy,FRAM
FRAM_subcanopy,0.05443239,FALSE,FALSE,-0.169151661,0.261268293,0.004881465,dtr,prev.aug,subcanopy,FRAM
FRAM_subcanopy,-0.018071049,FALSE,FALSE,-0.202871346,0.159732916,-0.001620601,dtr,prev.sep,subcanopy,FRAM
FRAM_subcanopy,-0.207063285,FALSE,FALSE,-0.411714661,0.05989788,-0.018569314,dtr,prev.oct,subcanopy,FRAM
FRAM_subcanopy,0.031915494,FALSE,FALSE,-0.178087484,0.229668611,0.002862163,dtr,prev.nov,subcanopy,FRAM
FRAM_subcanopy,-0.002643658,FALSE,FALSE,-0.219237108,0.206375731,-0.000237082,dtr,prev.dec,subcanopy,FRAM
FRAM_subcanopy,-0.048196523,FALSE,FALSE,-0.236029034,0.167953639,-0.004322236,dtr,curr.jan,subcanopy,FRAM
FRAM_subcanopy,-0.141815698,FALSE,FALSE,-0.343459682,0.056099595,-0.012717949,dtr,curr.feb,subcanopy,FRAM
FRAM_subcanopy,-0.085317207,FALSE,FALSE,-0.318096742,0.13892762,-0.007651197,dtr,curr.mar,subcanopy,FRAM
FRAM_subcanopy,0.048099891,FALSE,FALSE,-0.174373077,0.279293921,0.00431357,dtr,curr.apr,subcanopy,FRAM
FRAM_subcanopy,-0.117332489,FALSE,FALSE,-0.312503261,0.085720598,-0.010522309,dtr,curr.may,subcanopy,FRAM
FRAM_subcanopy,-0.027784131,FALSE,FALSE,-0.224646761,0.160166096,-0.002491665,dtr,curr.jun,subcanopy,FRAM
FRAM_subcanopy,-0.048517743,FALSE,FALSE,-0.269890957,0.178620787,-0.004351043,dtr,curr.jul,subcanopy,FRAM
FRAM_subcanopy,-0.04417657,FALSE,FALSE,-0.228377808,0.159586017,-0.003961729,dtr,curr.aug,subcanopy,FRAM
FRAM_subcanopy,0.004725767,FALSE,FALSE,-0.17032515,0.16571404,0.000423804,frs,prev.oct,subcanopy,FRAM
FRAM_subcanopy,0.095958881,FALSE,FALSE,-0.144380265,0.321219806,0.008605536,frs,prev.nov,subcanopy,FRAM
FRAM_subcanopy,-0.279062113,TRUE,FALSE,-0.467382489,-0.074557786,-0.025026127,frs,prev.dec,subcanopy,FRAM
FRAM_subcanopy,0.016226261,FALSE,FALSE,-0.179232911,0.207571222,0.001455162,frs,curr.jan,subcanopy,FRAM
FRAM_subcanopy,0.004438478,FALSE,FALSE,-0.199481798,0.197698322,0.00039804,frs,curr.feb,subcanopy,FRAM
FRAM_subcanopy,0.031194829,FALSE,FALSE,-0.190227474,0.27350138,0.002797534,frs,curr.mar,subcanopy,FRAM
FRAM_subcanopy,-0.011746122,FALSE,FALSE,-0.201023451,0.155249873,-0.001053385,frs,curr.apr,subcanopy,FRAM
FRAM_subcanopy,0.132351254,FALSE,FALSE,-0.01563331,0.277228136,0.011869183,frs,curr.may,subcanopy,FRAM
FRAM_subcanopy,-0.053459947,FALSE,FALSE,-0.29620517,0.199753561,-0.004794257,pet,prev.apr,subcanopy,FRAM
FRAM_subcanopy,0.276551252,TRUE,FALSE,0.08228152,0.452123967,0.024800955,pet,prev.may,subcanopy,FRAM
FRAM_subcanopy,0.115817718,FALSE,FALSE,-0.089975288,0.314284998,0.010386465,pet,prev.jun,subcanopy,FRAM
FRAM_subcanopy,0.068580626,FALSE,FALSE,-0.111057033,0.240502947,0.00615027,pet,prev.jul,subcanopy,FRAM
FRAM_subcanopy,0.035282266,FALSE,FALSE,-0.147709527,0.230058822,0.003164093,pet,prev.aug,subcanopy,FRAM
FRAM_subcanopy,-0.052208376,FALSE,FALSE,-0.222699032,0.124870833,-0.004682017,pet,prev.sep,subcanopy,FRAM
FRAM_subcanopy,-0.188930359,FALSE,FALSE,-0.425719404,0.039481304,-0.016943164,pet,prev.oct,subcanopy,FRAM
FRAM_subcanopy,-0.133055859,FALSE,FALSE,-0.344060918,0.113276076,-0.011932372,pet,prev.nov,subcanopy,FRAM
FRAM_subcanopy,0.082922134,FALSE,FALSE,-0.153075494,0.307847224,0.007436408,pet,prev.dec,subcanopy,FRAM
FRAM_subcanopy,0.000113345,FALSE,FALSE,-0.214774146,0.187804389,1.02E-05,pet,curr.jan,subcanopy,FRAM
FRAM_subcanopy,-0.173621639,FALSE,FALSE,-0.362926996,0.041932135,-0.015570287,pet,curr.feb,subcanopy,FRAM
FRAM_subcanopy,-0.059902541,FALSE,FALSE,-0.310004634,0.195748116,-0.005372025,pet,curr.mar,subcanopy,FRAM
FRAM_subcanopy,0.045256092,FALSE,FALSE,-0.165768242,0.23828114,0.00405854,pet,curr.apr,subcanopy,FRAM
FRAM_subcanopy,-0.232400476,TRUE,FALSE,-0.395588982,-0.040766552,-0.020841539,pet,curr.may,subcanopy,FRAM
FRAM_subcanopy,-0.05890493,FALSE,FALSE,-0.242919089,0.137103923,-0.00528256,pet,curr.jun,subcanopy,FRAM
FRAM_subcanopy,-0.113441945,FALSE,FALSE,-0.309186703,0.123441306,-0.010173407,pet,curr.jul,subcanopy,FRAM
FRAM_subcanopy,0.013978511,FALSE,FALSE,-0.197152619,0.214502756,0.001253585,pet,curr.aug,subcanopy,FRAM
FRAM_subcanopy,-0.053418936,FALSE,FALSE,-0.281107429,0.212121433,-0.004790579,pet_sum,prev.apr,subcanopy,FRAM
FRAM_subcanopy,0.280620877,TRUE,FALSE,0.085787835,0.467339996,0.025165916,pet_sum,prev.may,subcanopy,FRAM
FRAM_subcanopy,0.116787302,FALSE,FALSE,-0.119209553,0.323951805,0.010473417,pet_sum,prev.jun,subcanopy,FRAM
FRAM_subcanopy,0.075325447,FALSE,FALSE,-0.098869034,0.273232838,0.006755142,pet_sum,prev.jul,subcanopy,FRAM
FRAM_subcanopy,0.05048561,FALSE,FALSE,-0.145933269,0.243700127,0.00452752,pet_sum,prev.aug,subcanopy,FRAM
FRAM_subcanopy,-0.050570724,FALSE,FALSE,-0.221144121,0.141989618,-0.004535153,pet_sum,prev.sep,subcanopy,FRAM
FRAM_subcanopy,-0.194557823,FALSE,FALSE,-0.421165116,0.043977482,-0.017447832,pet_sum,prev.oct,subcanopy,FRAM
FRAM_subcanopy,-0.13563128,FALSE,FALSE,-0.337777811,0.082802963,-0.012163334,pet_sum,prev.nov,subcanopy,FRAM
FRAM_subcanopy,0.070263168,FALSE,FALSE,-0.156877949,0.297041977,0.00630116,pet_sum,prev.dec,subcanopy,FRAM
FRAM_subcanopy,0.003849868,FALSE,FALSE,-0.220854884,0.194501184,0.000345254,pet_sum,curr.jan,subcanopy,FRAM
FRAM_subcanopy,-0.178173982,FALSE,FALSE,-0.381419229,0.042836583,-0.015978539,pet_sum,curr.feb,subcanopy,FRAM
FRAM_subcanopy,-0.053405578,FALSE,FALSE,-0.31642228,0.181407827,-0.004789381,pet_sum,curr.mar,subcanopy,FRAM
FRAM_subcanopy,0.035544143,FALSE,FALSE,-0.179181291,0.238848866,0.003187578,pet_sum,curr.apr,subcanopy,FRAM
FRAM_subcanopy,-0.235205931,TRUE,FALSE,-0.411749736,-0.04659836,-0.02109313,pet_sum,curr.may,subcanopy,FRAM
FRAM_subcanopy,-0.061083974,FALSE,FALSE,-0.258653796,0.124395689,-0.005477975,pet_sum,curr.jun,subcanopy,FRAM
FRAM_subcanopy,-0.107872916,FALSE,FALSE,-0.31958951,0.121548401,-0.00967398,pet_sum,curr.jul,subcanopy,FRAM
FRAM_subcanopy,0.016273637,FALSE,FALSE,-0.197913372,0.224532404,0.00145941,pet_sum,curr.aug,subcanopy,FRAM
FRAM_subcanopy,0.195210051,FALSE,FALSE,-0.042081776,0.398063985,0.017506323,pre,prev.apr,subcanopy,FRAM
FRAM_subcanopy,-0.074585157,FALSE,FALSE,-0.27933029,0.13962099,-0.006688753,pre,prev.may,subcanopy,FRAM
FRAM_subcanopy,0.024161179,FALSE,FALSE,-0.208620451,0.246148806,0.00216676,pre,prev.jun,subcanopy,FRAM
FRAM_subcanopy,0.001314899,FALSE,FALSE,-0.216071507,0.196894983,0.000117919,pre,prev.jul,subcanopy,FRAM
FRAM_subcanopy,0.031513463,FALSE,FALSE,-0.167832932,0.252210149,0.002826109,pre,prev.aug,subcanopy,FRAM
FRAM_subcanopy,0.018488239,FALSE,FALSE,-0.186742982,0.206696564,0.001658014,pre,prev.sep,subcanopy,FRAM
FRAM_subcanopy,-0.016048479,FALSE,FALSE,-0.319652212,0.28122924,-0.001439218,pre,prev.oct,subcanopy,FRAM
FRAM_subcanopy,-0.010825821,FALSE,FALSE,-0.202463783,0.181968267,-0.000970853,pre,prev.nov,subcanopy,FRAM
FRAM_subcanopy,-0.110586027,FALSE,FALSE,-0.319874202,0.099832004,-0.00991729,pre,prev.dec,subcanopy,FRAM
FRAM_subcanopy,-0.24883022,TRUE,FALSE,-0.428723917,-0.065294147,-0.022314949,pre,curr.jan,subcanopy,FRAM
FRAM_subcanopy,0.086746677,FALSE,FALSE,-0.163840663,0.301432341,0.007779391,pre,curr.feb,subcanopy,FRAM
FRAM_subcanopy,0.113237337,FALSE,FALSE,-0.063642295,0.289334778,0.010155058,pre,curr.mar,subcanopy,FRAM
FRAM_subcanopy,-0.009502948,FALSE,FALSE,-0.271998379,0.250559111,-0.000852219,pre,curr.apr,subcanopy,FRAM
FRAM_subcanopy,0.215655677,TRUE,FALSE,0.00360313,0.390619825,0.019339875,pre,curr.may,subcanopy,FRAM
FRAM_subcanopy,0.108243322,FALSE,FALSE,-0.10878112,0.289120481,0.009707198,pre,curr.jun,subcanopy,FRAM
FRAM_subcanopy,0.074678761,FALSE,FALSE,-0.16280871,0.315933064,0.006697148,pre,curr.jul,subcanopy,FRAM
FRAM_subcanopy,0.179604683,FALSE,FALSE,-0.007687849,0.366546697,0.016106843,pre,curr.aug,subcanopy,FRAM
FRAM_subcanopy,-0.025449994,FALSE,FALSE,-0.239705677,0.182306816,-0.002282341,tmn,prev.apr,subcanopy,FRAM
FRAM_subcanopy,0.142614891,FALSE,FALSE,-0.035920478,0.320969078,0.01278962,tmn,prev.may,subcanopy,FRAM
FRAM_subcanopy,0.168742887,FALSE,FALSE,-0.004790635,0.344184375,0.015132763,tmn,prev.jun,subcanopy,FRAM
FRAM_subcanopy,-0.035567498,FALSE,FALSE,-0.256918929,0.168681574,-0.003189672,tmn,prev.jul,subcanopy,FRAM
FRAM_subcanopy,0.049631444,FALSE,FALSE,-0.212391306,0.315299932,0.004450919,tmn,prev.aug,subcanopy,FRAM
FRAM_subcanopy,-0.112234676,FALSE,FALSE,-0.328839608,0.119753648,-0.01006514,tmn,prev.sep,subcanopy,FRAM
FRAM_subcanopy,0.050552491,FALSE,FALSE,-0.126373893,0.224233394,0.004533518,tmn,prev.oct,subcanopy,FRAM
FRAM_subcanopy,-0.094192833,FALSE,FALSE,-0.329428154,0.15377597,-0.008447158,tmn,prev.nov,subcanopy,FRAM
FRAM_subcanopy,0.236127543,TRUE,FALSE,0.026825319,0.427026119,0.02117578,tmn,prev.dec,subcanopy,FRAM
FRAM_subcanopy,0.003098561,FALSE,FALSE,-0.223167942,0.219852417,0.000277877,tmn,curr.jan,subcanopy,FRAM
FRAM_subcanopy,-0.023635447,FALSE,FALSE,-0.217564186,0.160052247,-0.002119613,tmn,curr.feb,subcanopy,FRAM
FRAM_subcanopy,-0.021538612,FALSE,FALSE,-0.245542661,0.196473239,-0.00193157,tmn,curr.mar,subcanopy,FRAM
FRAM_subcanopy,0.024813876,FALSE,FALSE,-0.156841876,0.212229649,0.002225294,tmn,curr.apr,subcanopy,FRAM
FRAM_subcanopy,-0.299613463,TRUE,TRUE,-0.458715695,-0.115652792,-0.02686916,tmn,curr.may,subcanopy,FRAM
FRAM_subcanopy,-0.096985833,FALSE,FALSE,-0.278705384,0.090962379,-0.008697633,tmn,curr.jun,subcanopy,FRAM
FRAM_subcanopy,0.072503604,FALSE,FALSE,-0.163473895,0.302978494,0.006502081,tmn,curr.jul,subcanopy,FRAM
FRAM_subcanopy,0.02562128,FALSE,FALSE,-0.182201593,0.233274705,0.002297701,tmn,curr.aug,subcanopy,FRAM
FRAM_subcanopy,-0.033764436,FALSE,FALSE,-0.247840685,0.182846158,-0.003027975,tmp,prev.apr,subcanopy,FRAM
FRAM_subcanopy,0.226401879,TRUE,FALSE,0.033410379,0.390893753,0.020303588,tmp,prev.may,subcanopy,FRAM
FRAM_subcanopy,0.163929399,FALSE,FALSE,-0.034285579,0.346560133,0.014701093,tmp,prev.jun,subcanopy,FRAM
FRAM_subcanopy,-0.016448387,FALSE,FALSE,-0.222003332,0.180639304,-0.001475082,tmp,prev.jul,subcanopy,FRAM
FRAM_subcanopy,0.082917427,FALSE,FALSE,-0.1683884,0.317193403,0.007435986,tmp,prev.aug,subcanopy,FRAM
FRAM_subcanopy,-0.126229144,FALSE,FALSE,-0.323141984,0.073496589,-0.011320156,tmp,prev.sep,subcanopy,FRAM
FRAM_subcanopy,-0.041791083,FALSE,FALSE,-0.262818253,0.194431252,-0.0037478,tmp,prev.oct,subcanopy,FRAM
FRAM_subcanopy,-0.080531191,FALSE,FALSE,-0.336616396,0.175906823,-0.00722199,tmp,prev.nov,subcanopy,FRAM
FRAM_subcanopy,0.224553616,TRUE,FALSE,0.00230075,0.422815318,0.020137837,tmp,prev.dec,subcanopy,FRAM
FRAM_subcanopy,-0.00240314,FALSE,FALSE,-0.218386735,0.217806054,-0.000215512,tmp,curr.jan,subcanopy,FRAM
FRAM_subcanopy,-0.059266761,FALSE,FALSE,-0.28070486,0.132815748,-0.005315008,tmp,curr.feb,subcanopy,FRAM
FRAM_subcanopy,-0.038576255,FALSE,FALSE,-0.279918396,0.190308885,-0.003459496,tmp,curr.mar,subcanopy,FRAM
FRAM_subcanopy,0.048159575,FALSE,FALSE,-0.173711008,0.249921015,0.004318923,tmp,curr.apr,subcanopy,FRAM
FRAM_subcanopy,-0.333295644,TRUE,TRUE,-0.480559162,-0.130529327,-0.029889758,tmp,curr.may,subcanopy,FRAM
FRAM_subcanopy,-0.10636368,FALSE,FALSE,-0.308493092,0.103206753,-0.009538633,tmp,curr.jun,subcanopy,FRAM
FRAM_subcanopy,0.042823273,FALSE,FALSE,-0.23248335,0.290982891,0.003840366,tmp,curr.jul,subcanopy,FRAM
FRAM_subcanopy,0.00130007,FALSE,FALSE,-0.221711398,0.23908348,0.000116589,tmp,curr.aug,subcanopy,FRAM
